date,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-01-19,5451.18505859375,5450.19580078125,5371.64111328125,5540.69384765625,5769.41064453125,6053.68408203125,6277.4296875,6538.380859375,6645.12451171875,6649.68212890625,6671.02294921875,6660.51611328125,6708.56396484375,6679.369140625,6733.89599609375,6743.60546875,6764.2578125,6626.068359375,6575.46875,6435.94384765625,6205.86328125,6046.310546875,5942.14404296875,5774.26611328125
2024-01-20,5747.15234375,5708.3935546875,5692.67919921875,5748.0087890625,5863.10595703125,5936.33544921875,6035.83642578125,6160.5205078125,6205.49853515625,6258.56005859375,6282.3115234375,6305.69580078125,6320.25244140625,6303.7900390625,6297.12109375,6301.841796875,6326.45458984375,6278.68408203125,6299.0576171875,6248.939453125,6108.12939453125,6017.81591796875,5987.12890625,5865.16455078125
2024-01-21,5934.54248046875,5817.22216796875,5768.939453125,5716.0087890625,5770.1162109375,5757.92138671875,5696.83203125,5760.07080078125,5818.81640625,5891.873046875,5940.85498046875,6006.21923828125,5944.97412109375,5958.1083984375,5978.107421875,6006.154296875,6040.6865234375,6030.083984375,6106.83837890625,6096.69873046875,6051.9287109375,6029.09765625,5992.82275390625,5941.41748046875
2024-01-22,6301.52490234375,6220.1083984375,6021.40478515625,6096.67626953125,6152.10400390625,6394.53271484375,6672.31982421875,6921.90283203125,7228.30859375,7435.08544921875,7610.59375,7609.5146484375,7679.830078125,7592.72119140625,7627.29736328125,7620.02783203125,7610.4140625,7568.1455078125,7619.5576171875,7473.52685546875,7275.92578125,7181.86572265625,6937.45556640625,6758.15087890625
2024-01-23,7348.22900390625,7216.5556640625,7070.28173828125,7083.77197265625,7337.748046875,7567.69140625,7921.2060546875,8350.1123046875,8626.4150390625,8731.966796875,8773.4345703125,8725.2412109375,8766.9990234375,8692.9736328125,8670.3466796875,8640.095703125,8614.30078125,8607.953125,8509.6201171875,8466.1240234375,8147.95556640625,7956.2529296875,7693.37255859375,7468.095703125
2024-01-24,7443.45654296875,7277.63427734375,7144.142578125,7149.71630859375,7415.28564453125,7717.3125,8162.607421875,8657.0341796875,9001.8369140625,9093.642578125,9136.412109375,9087.0634765625,9089.36328125,8978.2216796875,9048.720703125,8975.77734375,8972.052734375,8928.8125,8791.5595703125,8751.2158203125,8434.76171875,8167.18359375,7905.267578125,7616.64453125
2024-01-25,7643.87841796875,7478.51123046875,7359.58447265625,7346.03125,7511.89208984375,7760.2392578125,8145.7529296875,8531.275390625,8864.34765625,8971.3056640625,9028.1787109375,9008.6279296875,9038.0888671875,8980.4013671875,8993.333984375,8947.9580078125,8899.208984375,8875.0,8764.3779296875,8746.5869140625,8461.2041015625,8274.69140625,8048.44580078125,7790.27099609375
2024-01-26,7177.31103515625,7063.33984375,6951.87451171875,6996.501953125,7203.0732421875,7508.13232421875,7863.6142578125,8239.6474609375,8502.904296875,8558.1357421875,8557.9833984375,8531.0029296875,8549.0166015625,8513.345703125,8533.5576171875,8479.6376953125,8460.6982421875,8458.30078125,8322.9521484375,8280.228515625,7992.69482421875,7803.03515625,7562.1513671875,7360.9755859375
2024-01-27,6720.2685546875,6631.3896484375,6546.78466796875,6551.779296875,6581.419921875,6566.93310546875,6556.0,6589.39306640625,6632.25048828125,6670.46826171875,6646.03369140625,6631.72265625,6626.15380859375,6644.45654296875,6580.23095703125,6649.52685546875,6637.43115234375,6624.0986328125,6606.30029296875,6617.16796875,6579.837890625,6486.0546875,6431.15673828125,6323.87841796875
2024-01-28,7259.853515625,7129.55517578125,7032.26611328125,6990.84130859375,6972.31787109375,6926.88427734375,6913.3701171875,6926.33837890625,6973.35302734375,7036.48876953125,7070.7880859375,7104.732421875,7123.373046875,7126.21826171875,7079.2685546875,7124.03564453125,7141.140625,7136.9404296875,7146.6630859375,7200.21923828125,7155.68212890625,7106.91796875,7085.47607421875,6951.736328125
2024-01-29,6508.11962890625,6380.27783203125,6323.65869140625,6315.20947265625,6430.703125,6693.2998046875,7030.50390625,7459.04296875,7910.4248046875,8074.40283203125,8277.017578125,8279.03125,8392.9306640625,8274.4833984375,8334.05078125,8272.9482421875,8338.8076171875,8371.3994140625,8321.2783203125,8165.40966796875,7945.53173828125,7734.5048828125,7507.9873046875,7298.0751953125
2024-01-30,7146.67333984375,7045.326171875,6935.134765625,6940.14697265625,7163.37890625,7401.74072265625,7720.89453125,8161.8154296875,8420.2421875,8509.068359375,8515.9150390625,8420.5400390625,8461.716796875,8362.939453125,8370.4326171875,8350.9248046875,8411.7802734375,8394.470703125,8298.2509765625,8203.3701171875,7947.61474609375,7727.32177734375,7520.7744140625,7310.1025390625
2024-01-31,6833.00634765625,6737.93505859375,6625.111328125,6643.90966796875,6754.58251953125,6962.2998046875,7174.98193359375,7528.56884765625,7774.1982421875,7877.90673828125,7894.77734375,7793.0634765625,7847.37548828125,7760.44775390625,7750.15478515625,7764.3173828125,7826.74560546875,7830.57421875,7796.52978515625,7689.77685546875,7491.1142578125,7280.876953125,7158.80615234375,6940.1064453125
2024-02-01,6544.47314453125,6455.65771484375,6326.77099609375,6392.16064453125,6548.95556640625,6846.291015625,7113.0146484375,7500.0078125,7761.29736328125,7833.26708984375,7856.4619140625,7729.03125,7816.72265625,7700.36865234375,7768.75537109375,7753.85986328125,7824.31787109375,7817.29638671875,7760.58349609375,7601.7314453125,7368.79736328125,7137.7197265625,6972.41650390625,6751.20703125
2024-02-02,6897.8251953125,6820.6884765625,6709.5849609375,6796.29736328125,6951.54931640625,7231.08642578125,7525.076171875,7838.6904296875,8047.19921875,8087.17041015625,8095.97021484375,7985.87255859375,8065.5771484375,7991.48095703125,8043.0322265625,8010.775390625,8034.31689453125,8028.69384765625,7955.0185546875,7822.64404296875,7578.30078125,7376.19677734375,7207.9912109375,7030.65087890625
2024-02-03,7037.89306640625,6942.22509765625,6887.15869140625,6876.05908203125,6912.9736328125,6948.7509765625,7033.55810546875,7178.32421875,7289.498046875,7374.1455078125,7395.72216796875,7371.55712890625,7403.134765625,7404.98583984375,7333.06884765625,7383.75390625,7360.35009765625,7412.8681640625,7395.98291015625,7371.78173828125,7275.55322265625,7185.2236328125,7095.84375,6934.72021484375
2024-02-04,7061.49609375,6938.06982421875,6891.22265625,6862.1455078125,6845.50341796875,6789.75390625,6789.01904296875,6830.642578125,6892.9091796875,6960.86279296875,7013.6474609375,7079.45068359375,7112.48193359375,7085.6630859375,7071.26123046875,7077.94873046875,7091.5869140625,7136.46240234375,7156.939453125,7210.4033203125,7171.10498046875,7118.50390625,7126.65771484375,6990.7880859375
2024-02-05,6494.12939453125,6374.8408203125,6293.83642578125,6343.50732421875,6446.251953125,6786.7978515625,7133.23486328125,7493.943359375,7937.447265625,8131.337890625,8341.7412109375,8382.984375,8523.8984375,8408.208984375,8536.6474609375,8455.498046875,8437.59375,8456.515625,8417.0888671875,8264.0380859375,8022.77099609375,7860.77685546875,7614.22412109375,7412.203125
2024-02-06,7872.279296875,7703.2392578125,7600.51318359375,7592.359375,7733.8427734375,7980.65087890625,8338.9140625,8671.40625,9046.3212890625,9191.845703125,9275.7509765625,9278.3173828125,9293.583984375,9196.880859375,9252.7412109375,9123.0712890625,9099.6005859375,9070.9091796875,8998.111328125,8981.0224609375,8746.04296875,8525.4228515625,8373.5390625,8087.20068359375
2024-02-07,7549.4189453125,7378.11865234375,7280.234375,7289.712890625,7522.12890625,7806.76220703125,8197.1220703125,8626.3544921875,8945.560546875,9038.1796875,9069.853515625,9008.16015625,9041.23828125,8937.8046875,8986.34765625,8914.599609375,8923.6884765625,8890.576171875,8749.765625,8707.6962890625,8399.837890625,8160.5361328125,7938.16796875,7652.7607421875
2024-02-08,7325.74169921875,7184.017578125,7083.13232421875,7082.6220703125,7265.28857421875,7537.9912109375,7871.0732421875,8256.5390625,8556.701171875,8646.6572265625,8684.3115234375,8622.1767578125,8692.876953125,8601.568359375,8618.6240234375,8582.875,8584.1474609375,8584.8525390625,8459.95703125,8409.0654296875,8111.05859375,7926.94482421875,7717.15576171875,7470.138671875
2024-02-09,7060.03759765625,6963.2880859375,6899.6171875,6957.14990234375,7172.943359375,7471.25244140625,7777.12109375,8139.14453125,8341.9716796875,8369.921875,8364.6953125,8300.5810546875,8364.19921875,8310.5302734375,8332.4521484375,8295.9541015625,8299.791015625,8302.1376953125,8155.84765625,8068.82080078125,7784.1943359375,7599.5869140625,7409.76025390625,7203.44873046875
2024-02-10,7257.00732421875,7148.0361328125,7062.27099609375,7029.79248046875,7009.10498046875,6960.04296875,6954.32421875,6991.7666015625,7101.45751953125,7185.88671875,7211.2021484375,7270.5576171875,7311.06201171875,7294.765625,7248.658203125,7236.7734375,7267.87646484375,7301.8388671875,7297.89794921875,7350.0302734375,7310.82373046875,7281.5322265625,7249.00634765625,7104.2587890625
2024-02-11,7368.009765625,7251.36279296875,7167.724609375,7120.48828125,7083.201171875,7032.55810546875,7005.697265625,7013.83447265625,7085.53271484375,7143.30029296875,7186.39501953125,7235.32470703125,7282.3154296875,7290.32666015625,7241.5693359375,7239.6416015625,7256.8154296875,7266.14013671875,7266.97412109375,7325.5302734375,7288.494140625,7295.98828125,7268.02490234375,7163.51171875
2024-02-12,7410.63427734375,7248.474609375,7135.9951171875,7084.40185546875,7180.32275390625,7353.78125,7658.595703125,7991.3125,8388.2431640625,8524.7705078125,8653.16796875,8640.384765625,8727.4033203125,8620.0712890625,8633.09765625,8614.3935546875,8610.2099609375,8670.9580078125,8571.16796875,8505.8779296875,8304.0537109375,8128.8447265625,7962.97412109375,7755.52880859375
2024-02-13,6683.568359375,6524.205078125,6430.091796875,6413.244140625,6543.52197265625,6775.3779296875,7074.74072265625,7489.27490234375,7933.80322265625,8116.2001953125,8289.9365234375,8276.470703125,8399.3857421875,8209.49609375,8325.572265625,8271.5556640625,8330.3642578125,8374.2275390625,8307.3974609375,8146.0546875,7935.341796875,7689.00927734375,7489.041015625,7211.4775390625
2024-02-14,6972.587890625,6875.7646484375,6757.64501953125,6760.3564453125,6916.20263671875,7131.6611328125,7383.88330078125,7757.998046875,8016.81201171875,8145.1689453125,8146.82177734375,8071.609375,8116.03173828125,8026.7060546875,8012.263671875,8028.06201171875,8072.52685546875,8078.45849609375,7998.65380859375,7922.4765625,7694.2333984375,7501.41943359375,7313.982421875,7088.34375
2024-02-15,6606.34375,6520.4814453125,6437.90478515625,6496.494140625,6668.6015625,6921.01806640625,7159.162109375,7489.66552734375,7724.16796875,7819.35791015625,7819.5263671875,7747.85498046875,7815.1357421875,7768.46630859375,7791.0546875,7801.79443359375,7831.81005859375,7823.89892578125,7728.0380859375,7612.46337890625,7371.2255859375,7211.59375,7012.59423828125,6806.203125
2024-02-16,7300.4150390625,7206.31396484375,7122.87841796875,7155.6015625,7277.6591796875,7490.4912109375,7738.99609375,8000.0185546875,8186.267578125,8285.60546875,8286.458984375,8220.5078125,8291.552734375,8259.083984375,8251.2265625,8232.07421875,8194.478515625,8226.37109375,8124.064453125,8042.93310546875,7799.591796875,7680.3603515625,7490.3603515625,7309.13916015625
2024-02-17,7732.470703125,7653.27978515625,7575.263671875,7561.98046875,7534.9296875,7511.685546875,7580.35302734375,7623.43994140625,7686.23974609375,7753.7998046875,7760.25341796875,7804.83447265625,7804.0947265625,7805.77880859375,7727.67333984375,7736.93359375,7704.28125,7752.77734375,7741.36083984375,7753.3759765625,7707.8681640625,7677.45458984375,7594.09619140625,7475.0048828125
2024-02-18,7921.5263671875,7779.60693359375,7693.36572265625,7660.533203125,7574.19921875,7544.6494140625,7556.087890625,7557.43408203125,7630.0,7706.697265625,7755.5947265625,7824.59619140625,7854.18896484375,7837.13037109375,7791.55078125,7796.10791015625,7788.26904296875,7799.4970703125,7823.205078125,7835.1376953125,7827.28076171875,7801.0810546875,7763.90869140625,7658.94140625
2024-02-19,7234.71826171875,7109.056640625,7018.56494140625,6970.08642578125,7033.8837890625,7183.68798828125,7460.9111328125,7802.5869140625,8192.9599609375,8339.5498046875,8499.5771484375,8512.4296875,8576.8740234375,8470.7001953125,8478.306640625,8469.8828125,8479.2646484375,8521.7392578125,8468.400390625,8419.8017578125,8240.005859375,8102.46337890625,7917.24072265625,7705.29541015625
2024-02-20,7728.353515625,7647.57373046875,7608.37109375,7607.18310546875,7568.4580078125,7642.55029296875,7687.517578125,7707.5419921875,7724.97216796875,7800.67236328125,7837.4296875,7907.79541015625,7933.24560546875,7950.5517578125,7914.42626953125,7959.240234375,7855.35498046875,7831.9541015625,7881.83984375,7866.29931640625,7810.6162109375,7771.96728515625,7798.20263671875,7700.10205078125
2024-02-21,7777.12451171875,7634.8876953125,7553.650390625,7587.51171875,7749.9609375,7992.08251953125,8339.43359375,8696.712890625,8934.5244140625,9036.328125,9052.3583984375,8991.181640625,9039.2490234375,9006.169921875,9013.48828125,8938.189453125,8940.8271484375,8892.5859375,8759.72265625,8732.2099609375,8462.3818359375,8251.7900390625,8075.5029296875,7865.22216796875
2024-02-22,7730.20458984375,7597.6201171875,7525.3359375,7566.373046875,7737.98193359375,8039.1796875,8412.896484375,8751.5810546875,9005.8642578125,9080.1328125,9092.0244140625,9036.638671875,9084.326171875,9055.7080078125,9085.5986328125,9010.1767578125,8987.0576171875,8941.1533203125,8779.291015625,8731.6875,8478.091796875,8269.359375,8072.69091796875,7861.2431640625
2024-02-23,7690.63330078125,7574.9248046875,7502.1123046875,7583.38916015625,7722.6142578125,8090.212890625,8489.5888671875,8808.5107421875,9046.3369140625,9124.5693359375,9116.193359375,9088.21484375,9118.078125,9087.734375,9173.982421875,9040.3935546875,9034.779296875,8973.9130859375,8800.7509765625,8759.755859375,8506.5625,8268.833984375,8080.51708984375,7862.919921875
2024-02-24,7789.2021484375,7709.6162109375,7667.31494140625,7680.48583984375,7651.111328125,7678.9541015625,7792.4990234375,7847.62841796875,7913.765625,8001.09228515625,8019.67138671875,8013.9130859375,7986.0625,8014.34814453125,7963.58251953125,7939.72705078125,7937.92919921875,7962.37890625,7954.7626953125,7922.841796875,7857.8544921875,7813.41650390625,7726.2314453125,7600.10400390625
2024-02-25,7391.64013671875,7295.4658203125,7266.58056640625,7275.1083984375,7243.4443359375,7208.53955078125,7255.04833984375,7247.59423828125,7325.87353515625,7383.80810546875,7448.5146484375,7464.5419921875,7479.41015625,7462.32568359375,7441.19091796875,7471.5537109375,7472.51025390625,7507.58203125,7524.97802734375,7535.591796875,7506.14501953125,7475.2177734375,7457.37158203125,7325.0810546875
2024-02-26,7688.27392578125,7572.416015625,7473.12060546875,7424.55517578125,7495.53076171875,7725.2109375,8096.373046875,8465.3720703125,8880.978515625,9066.4150390625,9184.8564453125,9198.0849609375,9237.4892578125,9159.171875,9201.2314453125,9122.9072265625,9126.3154296875,9140.556640625,9033.1376953125,9000.8603515625,8802.44140625,8608.494140625,8431.06640625,8226.0615234375
2024-02-27,8480.0712890625,8318.9013671875,8257.98046875,8231.26953125,8377.7958984375,8523.8828125,8837.876953125,9167.7490234375,9448.0732421875,9578.89453125,9646.9931640625,9731.443359375,9705.2734375,9665.9736328125,9643.4296875,9525.103515625,9529.7451171875,9483.6240234375,9362.876953125,9420.5908203125,9156.0498046875,9000.86328125,8813.84765625,8554.634765625
2024-02-28,8541.7880859375,8357.619140625,8301.8447265625,8264.9287109375,8393.708984375,8555.359375,8866.4619140625,9179.30078125,9469.99609375,9589.3525390625,9660.3935546875,9734.2841796875,9709.7255859375,9649.4306640625,9633.154296875,9522.958984375,9552.3779296875,9499.8935546875,9379.8173828125,9421.0458984375,9162.849609375,8979.3837890625,8820.1640625,8544.7451171875
2024-02-29,8297.3291015625,8129.2255859375,8053.63818359375,8022.337890625,8111.97412109375,8329.1044921875,8633.857421875,8981.0859375,9259.6357421875,9398.8671875,9491.99609375,9528.9052734375,9507.0341796875,9453.5205078125,9456.177734375,9357.69921875,9410.16015625,9366.5771484375,9232.408203125,9256.9931640625,9021.6337890625,8816.451171875,8664.607421875,8417.060546875
2024-03-01,8640.123046875,8520.880859375,8483.853515625,8456.8642578125,8514.38671875,8726.126953125,8976.361328125,9204.1748046875,9426.66015625,9543.5498046875,9615.287109375,9701.7490234375,9665.83984375,9655.91796875,9632.7275390625,9529.314453125,9514.9384765625,9473.96875,9381.4306640625,9385.5478515625,9195.572265625,9071.9609375,8911.9111328125,8726.1279296875
2024-03-02,8737.6640625,8553.4150390625,8468.419921875,8372.3671875,8249.552734375,8278.259765625,8322.470703125,8322.0146484375,8468.140625,8564.908203125,8651.19140625,8783.69921875,8867.1943359375,8871.7978515625,8829.8515625,8729.546875,8753.5732421875,8691.439453125,8693.650390625,8752.001953125,8665.73046875,8670.58984375,8620.423828125,8503.53125
2024-03-03,8504.0478515625,8310.369140625,8228.6259765625,8182.3876953125,8074.65283203125,8030.51708984375,8004.806640625,7948.55419921875,8021.43798828125,7986.03369140625,8046.2431640625,8110.67333984375,8145.70166015625,8129.12451171875,8140.16650390625,8126.3193359375,8100.34423828125,8079.48095703125,8083.49267578125,8110.88818359375,8113.4990234375,8103.517578125,8071.06103515625,8044.3779296875
2024-03-04,7470.14501953125,7424.2548828125,7338.9375,7308.0029296875,7352.24658203125,7587.18798828125,7930.74951171875,8306.1796875,8692.8349609375,8800.1845703125,8974.16015625,8978.896484375,9045.26171875,8927.9091796875,8980.9208984375,8906.57421875,8994.7646484375,9002.044921875,8882.2626953125,8851.109375,8674.7412109375,8542.876953125,8371.9453125,8214.95703125
2024-03-05,8203.3720703125,8118.66650390625,8046.6533203125,8028.82470703125,8088.458984375,8174.34814453125,8430.2177734375,8669.8974609375,8864.8173828125,8989.974609375,9070.9169921875,9110.1865234375,9136.3095703125,9098.0078125,9033.4521484375,8961.8466796875,8999.7646484375,8961.791015625,8873.3046875,8890.3720703125,8710.43359375,8611.064453125,8478.2470703125,8306.4462890625
2024-03-06,7808.498046875,7768.84228515625,7736.349609375,7805.83740234375,7873.93408203125,7982.09375,8192.125,8313.0625,8382.248046875,8424.244140625,8454.8603515625,8415.7802734375,8385.091796875,8427.8505859375,8365.6083984375,8371.0380859375,8425.4013671875,8356.2001953125,8281.798828125,8237.3837890625,8105.6005859375,8030.4560546875,7920.66162109375,7791.453125
2024-03-07,8431.1611328125,8273.0078125,8202.7392578125,8164.21435546875,8173.50390625,8286.7236328125,8510.0703125,8733.0224609375,8949.107421875,9106.6376953125,9205.7685546875,9249.08203125,9288.080078125,9263.2138671875,9227.83203125,9174.16796875,9147.876953125,9121.80078125,9058.1328125,9079.6474609375,8896.0888671875,8790.0234375,8675.7451171875,8476.3583984375
2024-03-08,8300.119140625,8145.9248046875,8085.13427734375,8059.7685546875,8134.64892578125,8301.0673828125,8587.4912109375,8843.939453125,9050.556640625,9189.42578125,9241.19921875,9281.138671875,9281.80859375,9268.0517578125,9270.7509765625,9163.3251953125,9165.08984375,9137.2314453125,9025.80078125,9038.625,8842.7451171875,8716.87109375,8579.783203125,8350.1923828125
2024-03-09,8942.1318359375,8760.8154296875,8647.3818359375,8543.9404296875,8448.748046875,8431.5927734375,8437.578125,8371.0517578125,8445.3740234375,8496.146484375,8535.25,8658.40234375,8690.8779296875,8636.7109375,8649.2529296875,8607.1513671875,8581.287109375,8537.416015625,8543.5888671875,8528.498046875,8515.40234375,8512.005859375,8450.373046875,8366.20703125
2024-03-10,8577.6962890625,8391.9921875,8278.384765625,8244.423828125,8132.10546875,8060.01953125,8041.19482421875,7977.85986328125,8026.31884765625,8008.71484375,8058.11328125,8148.78662109375,8190.8984375,8158.19873046875,8168.0029296875,8152.9501953125,8129.96240234375,8103.89208984375,8111.9853515625,8127.43603515625,8122.9736328125,8129.6728515625,8101.64697265625,8065.0380859375
2024-03-11,8376.1923828125,8271.6259765625,8237.3759765625,8184.0263671875,8242.67578125,8420.8603515625,8667.4482421875,8963.7177734375,9259.611328125,9360.521484375,9456.9609375,9553.228515625,9520.8779296875,9501.61328125,9481.2861328125,9419.048828125,9410.5537109375,9387.189453125,9309.521484375,9348.54296875,9215.3701171875,9127.3828125,9026.4140625,8876.4677734375
2024-03-12,8171.4541015625,8097.8916015625,8042.88037109375,8022.22509765625,8102.79638671875,8260.8857421875,8521.0458984375,8778.4833984375,8999.7724609375,9072.033203125,9109.185546875,9151.1396484375,9124.0830078125,9082.1357421875,9057.9658203125,8994.9609375,9051.2861328125,8978.2607421875,8919.7548828125,8926.15625,8773.234375,8657.884765625,8540.3779296875,8390.216796875
2024-03-13,8418.166015625,8263.55859375,8211.072265625,8201.7294921875,8296.4443359375,8446.9912109375,8754.52734375,9031.8203125,9303.0087890625,9404.1318359375,9477.2587890625,9517.1357421875,9524.283203125,9495.154296875,9482.890625,9393.5283203125,9377.8603515625,9339.2587890625,9223.791015625,9256.0166015625,9026.4560546875,8874.283203125,8742.46875,8516.9462890625
2024-03-14,8059.21240234375,7948.79345703125,7898.4990234375,7953.69921875,8097.25732421875,8347.486328125,8699.3076171875,8991.779296875,9189.896484375,9246.7548828125,9261.7919921875,9249.4248046875,9256.361328125,9209.150390625,9251.3583984375,9141.8818359375,9189.1259765625,9113.0,8962.732421875,8941.83984375,8718.765625,8513.4765625,8386.15625,8185.2158203125
2024-03-15,8204.71875,8119.54638671875,8063.48046875,8025.05908203125,8055.81689453125,8208.2802734375,8443.6748046875,8631.6044921875,8803.2880859375,8914.4501953125,8977.37890625,9016.9912109375,9021.037109375,8993.970703125,8950.794921875,8890.9091796875,8907.51171875,8908.623046875,8814.7421875,8799.99609375,8667.5849609375,8568.9072265625,8435.4833984375,8290.7021484375
2024-03-16,8101.55419921875,8013.861328125,7945.9775390625,7916.7822265625,7855.23974609375,7839.0673828125,7938.29248046875,7956.50634765625,8027.74853515625,8096.4296875,8174.83349609375,8224.138671875,8265.6015625,8208.162109375,8175.302734375,8133.85498046875,8124.3447265625,8153.49072265625,8143.9453125,8100.7568359375,8075.365234375,8042.52197265625,7978.1875,7866.2744140625
2024-03-17,7567.19482421875,7446.19482421875,7442.63330078125,7393.6201171875,7322.43798828125,7266.8203125,7290.10595703125,7305.9111328125,7381.70751953125,7393.23779296875,7501.21044921875,7572.2568359375,7628.3134765625,7580.7431640625,7568.87353515625,7581.80029296875,7540.490234375,7606.17041015625,7626.53271484375,7640.42529296875,7642.4609375,7595.12255859375,7582.34326171875,7476.6171875
2024-03-18,7391.21826171875,7288.380859375,7176.60986328125,7146.9150390625,7099.0771484375,7206.6767578125,7456.6875,7716.0224609375,8005.6748046875,8155.12158203125,8295.7607421875,8306.2890625,8396.04296875,8241.86328125,8256.7060546875,8237.31640625,8290.5986328125,8338.11328125,8337.1279296875,8278.3544921875,8133.35107421875,8005.83447265625,7876.896484375,7696.03857421875
2024-03-19,7575.08154296875,7477.29150390625,7348.2265625,7339.69775390625,7489.201171875,7718.01953125,8108.03369140625,8542.71875,8845.4013671875,8940.146484375,9017.8544921875,8975.541015625,9007.615234375,8865.0576171875,8914.1220703125,8822.9189453125,8925.619140625,8900.3369140625,8778.2314453125,8731.8212890625,8491.6328125,8253.830078125,8069.72509765625,7847.63134765625
2024-03-20,8260.8037109375,8111.35693359375,7988.041015625,7922.47900390625,8040.13134765625,8212.06640625,8553.119140625,8928.7294921875,9282.9287109375,9416.1298828125,9533.203125,9598.3779296875,9567.2890625,9425.9990234375,9473.2255859375,9373.12109375,9422.255859375,9371.8935546875,9294.056640625,9318.3037109375,9087.4443359375,8879.5986328125,8681.3212890625,8424.6953125
2024-03-21,8516.712890625,8340.2685546875,8244.0673828125,8208.8486328125,8314.40625,8500.4208984375,8800.6572265625,9128.537109375,9425.9677734375,9535.8525390625,9636.0693359375,9720.0224609375,9693.1298828125,9615.876953125,9635.8427734375,9536.2841796875,9554.4267578125,9511.40625,9414.681640625,9444.728515625,9214.8779296875,9033.03515625,8858.3857421875,8621.4677734375
2024-03-22,7922.3330078125,7821.4423828125,7730.2138671875,7712.91552734375,7834.52294921875,8069.1591796875,8384.2978515625,8673.5048828125,8878.2998046875,8945.990234375,8979.578125,8993.12890625,9005.6728515625,8926.060546875,8932.44140625,8855.57421875,8893.6767578125,8888.9443359375,8760.544921875,8727.224609375,8550.2060546875,8394.982421875,8221.7646484375,8032.14599609375
2024-03-23,8332.845703125,8211.0712890625,8133.83544921875,8109.740234375,8029.484375,8030.20458984375,8070.14306640625,8047.62841796875,8093.0185546875,8135.1083984375,8164.1181640625,8216.0869140625,8233.0068359375,8199.7314453125,8184.20166015625,8147.50439453125,8119.62353515625,8127.3466796875,8126.560546875,8102.8466796875,8082.90234375,8066.10107421875,7996.53564453125,7916.9814453125
2024-03-24,8229.1982421875,8078.041015625,8026.51416015625,7958.43310546875,7862.53271484375,7881.4208984375,7938.71435546875,7942.33642578125,8046.451171875,8132.04443359375,8186.998046875,8253.1181640625,8258.4775390625,8250.552734375,8236.3857421875,8219.380859375,8202.486328125,8189.47509765625,8200.8955078125,8221.255859375,8170.47412109375,8184.61962890625,8132.447265625,8032.041015625
2024-03-25,7883.70703125,7831.72216796875,7745.5126953125,7715.92822265625,7686.56396484375,7893.20263671875,8168.47802734375,8471.11328125,8828.75,9030.4072265625,9178.3037109375,9262.6650390625,9274.8876953125,9235.7431640625,9250.599609375,9180.591796875,9204.39453125,9193.755859375,9127.328125,9132.1240234375,8985.5283203125,8891.7060546875,8702.0693359375,8593.6240234375
2024-03-26,7967.35302734375,7872.09912109375,7774.50537109375,7794.83154296875,7859.94677734375,8019.03466796875,8347.953125,8628.6337890625,8864.19921875,8976.4736328125,9034.94921875,9010.890625,9021.58203125,8968.8349609375,8960.529296875,8887.9306640625,8938.095703125,8898.6171875,8816.689453125,8797.392578125,8592.78515625,8453.6064453125,8288.3740234375,8141.82421875
2024-03-27,8249.0703125,8112.880859375,8018.1884765625,8021.16064453125,8041.345703125,8199.4072265625,8508.65625,8758.6416015625,9029.6337890625,9182.6708984375,9255.951171875,9267.6943359375,9265.052734375,9214.845703125,9240.25390625,9123.4970703125,9170.013671875,9115.7666015625,9020.4892578125,9055.1591796875,8858.9765625,8674.8427734375,8558.728515625,8363.1103515625
2024-03-28,8272.18359375,8132.26318359375,8051.34228515625,8018.228515625,7995.982421875,8089.66064453125,8288.306640625,8485.7900390625,8685.6025390625,8857.1015625,8931.9951171875,8975.7421875,9016.6025390625,8978.517578125,8938.537109375,8874.6328125,8892.9609375,8858.8056640625,8817.9658203125,8835.0625,8671.1357421875,8567.4873046875,8467.1533203125,8289.6220703125
2024-03-29,8322.48046875,8224.1064453125,8185.90185546875,8173.81689453125,8134.0595703125,8261.505859375,8431.1591796875,8563.3994140625,8680.5029296875,8823.4892578125,8858.8818359375,8879.28515625,8887.0634765625,8901.98828125,8856.1865234375,8797.8662109375,8801.7001953125,8776.7802734375,8731.5869140625,8718.208984375,8594.8330078125,8517.9453125,8442.9345703125,8324.05078125
2024-03-30,7935.08447265625,7865.19189453125,7833.6611328125,7848.65673828125,7802.85400390625,7810.533203125,7906.93603515625,7941.64111328125,7974.244140625,8066.48779296875,8102.45361328125,8091.25390625,8086.82763671875,8108.51171875,8059.4892578125,8026.5205078125,8016.15625,8052.919921875,8031.95458984375,7983.7783203125,7950.88818359375,7918.736328125,7857.23291015625,7746.06787109375
2024-03-31,8050.7119140625,7943.927734375,7884.11767578125,7867.69970703125,7790.35009765625,7769.18359375,7830.833984375,7831.8115234375,7891.2470703125,7956.33544921875,8015.00244140625,8041.5732421875,8072.2529296875,8052.17431640625,8030.1240234375,8003.181640625,7991.93798828125,8011.6630859375,8018.67333984375,8012.62451171875,7980.451171875,7983.74853515625,7942.8388671875,7835.24072265625
