datetime,station_id,temp,humidity,wind_speed,wind_dir,solar_rad,rainfall,station_name
2016-07-20,156,25.4,78.0,1.7,20.0,,,광주
2016-07-21,156,24.9,80.5,2.8,20.0,,,광주
2016-07-22,156,25.0,84.0,1.6,18.0,,,광주
2016-07-23,156,25.2,84.0,1.9,20.0,,,광주
2016-07-24,156,26.8,83.0,1.9,18.0,,,광주
2016-07-25,156,27.7,92.0,1.9,25.0,,,광주
2016-07-26,156,27.4,86.0,1.7,23.0,,,광주
2016-07-27,156,27.6,84.0,2.3,20.0,,,광주
2016-07-28,156,26.7,97.0,1.8,18.0,,0.2,광주
2016-07-29,156,28.1,97.0,2.0,20.0,,,광주
2016-07-30,156,28.5,88.0,1.7,18.0,,,광주
2016-07-31,156,28.9,80.0,0.3,0.0,,,광주
2016-08-01,156,28.0,76.0,1.1,5.0,,,광주
2016-08-02,156,27.8,83.0,0.8,25.0,,,광주
2016-08-03,156,26.1,87.0,1.9,5.0,,,광주
2016-08-04,156,24.9,99.0,1.5,5.0,,,광주
2016-08-05,156,27.9,80.0,0.8,20.0,,,광주
2016-08-06,156,27.8,85.0,1.6,20.0,,,광주
2016-08-07,156,28.0,91.0,1.0,16.0,,,광주
2016-08-08,156,25.4,98.0,1.3,7.0,,,광주
2016-08-09,156,25.8,97.0,1.2,11.0,,,광주
2016-08-10,156,26.5,98.0,1.0,18.0,,,광주
2016-08-11,156,27.9,83.0,1.2,5.0,,,광주
2016-08-12,156,28.1,84.0,1.6,23.0,,,광주
2016-08-13,156,27.7,87.0,0.8,23.0,,,광주
2016-08-14,156,27.6,90.0,1.4,7.0,,,광주
2016-08-15,156,28.3,90.0,0.3,0.0,,,광주
2016-08-16,156,26.7,92.0,0.2,0.0,,,광주
2016-08-17,156,26.4,88.0,0.9,27.0,,,광주
2016-08-18,156,25.2,99.0,0.3,0.0,,,광주
2016-08-19,156,27.6,92.0,0.8,16.0,,,광주
2016-08-20,156,28.1,86.0,1.9,18.0,,,광주
2016-08-21,156,27.7,85.0,0.3,0.0,,,광주
2016-08-22,156,28.2,81.0,0.6,18.0,,,광주
2016-08-23,156,27.0,91.0,2.3,20.0,,,광주
2016-08-24,156,25.0,98.0,1.5,5.0,,,광주
2016-08-25,156,27.3,73.0,1.7,20.0,,,광주
2016-08-26,156,26.8,71.0,1.6,2.0,,,광주
2016-08-27,156,19.5,99.0,3.6,5.0,,0.3,광주
2016-08-28,156,21.7,79.0,3.0,7.0,,,광주
2016-08-29,156,19.8,83.0,2.2,2.0,,,광주
2016-08-30,156,20.9,86.0,0.8,23.0,,,광주
2016-08-31,156,22.0,64.0,1.9,27.0,,0.0,광주
2016-09-01,156,23.3,88.0,4.4,20.0,,,광주
2016-09-02,156,24.8,76.0,4.7,18.0,,,광주
2016-09-03,156,21.7,97.0,1.5,7.0,,,광주
2016-09-04,156,25.4,88.0,1.5,7.0,,,광주
2016-09-05,156,23.6,99.0,1.8,7.0,,,광주
2016-09-06,156,23.9,89.0,1.1,25.0,,,광주
2016-09-07,156,23.5,90.0,0.7,25.0,,,광주
2016-09-08,156,21.0,91.0,2.2,5.0,,,광주
2016-09-09,156,22.6,85.0,1.2,20.0,,,광주
2016-09-10,156,21.1,89.0,2.2,7.0,,,광주
2016-09-11,156,20.2,99.0,1.3,7.0,,,광주
2016-09-12,156,21.9,99.0,0.8,11.0,,1.0,광주
2016-09-13,156,21.5,91.0,0.0,0.0,,,광주
2016-09-14,156,23.7,85.0,2.1,20.0,,,광주
2016-09-15,156,22.3,93.0,1.4,7.0,,,광주
2016-09-16,156,23.6,88.0,1.0,23.0,,,광주
2016-09-17,156,20.4,99.0,2.4,2.0,,6.6,광주
2016-09-18,156,20.9,99.0,3.8,5.0,,,광주
2016-09-19,156,18.2,99.0,3.4,5.0,,,광주
2016-09-20,156,19.5,71.0,4.4,5.0,,,광주
2016-09-21,156,19.1,68.0,1.4,9.0,,,광주
2016-09-22,156,19.2,76.0,1.8,5.0,,,광주
2016-09-23,156,19.0,82.0,0.6,14.0,,,광주
2016-09-24,156,20.4,81.0,0.6,25.0,,,광주
2016-09-25,156,21.4,84.0,0.4,0.0,,,광주
2016-09-26,156,21.8,90.0,1.1,7.0,,,광주
2016-09-27,156,22.4,99.0,1.2,5.0,,0.1,광주
2016-09-28,156,24.3,96.0,0.3,0.0,,,광주
2016-09-29,156,20.9,99.0,1.3,2.0,,,광주
2016-09-30,156,19.7,88.0,0.9,5.0,,,광주
2016-10-01,156,18.6,99.0,1.5,5.0,,0.1,광주
2016-10-02,156,20.7,99.0,0.5,2.0,,0.8,광주
2016-10-03,156,24.1,97.0,2.7,20.0,,,광주
2016-10-04,156,20.9,99.0,2.4,5.0,,,광주
2016-10-05,156,20.0,99.0,3.9,5.0,,5.4,광주
2016-10-06,156,19.5,95.0,0.5,36.0,,,광주
2016-10-07,156,17.8,87.0,1.2,5.0,,,광주
2016-10-08,156,17.5,99.0,1.2,2.0,,0.1,광주
2016-10-09,156,15.7,70.0,2.2,2.0,,,광주
2016-10-10,156,11.4,64.0,2.1,2.0,,,광주
2016-10-11,156,14.0,88.0,0.7,16.0,,,광주
2016-10-12,156,14.2,87.0,1.0,2.0,,,광주
2016-10-13,156,14.2,77.0,1.9,5.0,,,광주
2016-10-14,156,14.2,90.0,0.7,14.0,,,광주
2016-10-15,156,15.5,82.0,1.1,16.0,,,광주
2016-10-16,156,17.6,77.0,0.9,7.0,,,광주
2016-10-17,156,16.8,99.0,0.4,0.0,,,광주
2016-10-18,156,16.5,99.0,0.9,2.0,,,광주
2016-10-19,156,16.4,97.0,0.3,0.0,,,광주
2016-10-20,156,16.5,99.0,0.6,27.0,,,광주
2016-10-21,156,17.3,83.0,0.6,7.0,,,광주
2016-10-22,156,17.1,76.0,0.4,0.0,,,광주
2016-10-23,156,18.1,81.0,0.9,7.0,,,광주
2016-10-24,156,12.9,99.0,2.0,5.0,,0.5,광주
2016-10-25,156,16.5,71.0,3.2,18.0,,0.0,광주
2016-10-26,156,12.7,99.0,1.8,5.0,,,광주
2016-10-27,156,13.9,75.0,1.0,2.0,,,광주
2016-10-28,156,16.3,84.0,0.7,25.0,,,광주
2016-10-29,156,14.4,82.0,1.4,2.0,,,광주
2016-10-30,156,7.8,73.0,2.5,7.0,,,광주
2016-10-31,156,8.3,61.0,1.2,2.0,,,광주
2016-11-01,156,9.4,73.0,1.4,36.0,,,광주
2016-11-02,156,3.1,63.0,2.7,5.0,,,광주
2016-11-03,156,6.7,79.0,0.9,18.0,,,광주
2016-11-04,156,7.8,91.0,0.2,0.0,,,광주
2016-11-05,156,11.5,87.0,0.5,23.0,,,광주
2016-11-06,156,12.3,98.0,0.7,5.0,,,광주
2016-11-07,156,13.0,78.0,1.3,5.0,,,광주
2016-11-08,156,14.5,83.0,1.2,25.0,,0.0,광주
2016-11-09,156,5.2,55.0,3.3,2.0,,,광주
2016-11-10,156,6.3,52.0,0.4,0.0,,,광주
2016-11-11,156,8.5,99.0,0.9,20.0,,0.0,광주
2016-11-12,156,7.2,86.0,0.1,0.0,,,광주
2016-11-13,156,13.0,91.0,0.7,5.0,,,광주
2016-11-14,156,15.2,98.0,1.0,2.0,,1.7,광주
2016-11-15,156,15.3,99.0,0.9,27.0,,,광주
2016-11-16,156,5.4,64.0,2.4,5.0,,,광주
2016-11-17,156,8.4,57.0,2.3,2.0,,,광주
2016-11-18,156,11.1,67.0,0.8,5.0,,,광주
2016-11-19,156,12.7,99.0,0.3,0.0,,1.3,광주
2016-11-20,156,15.1,98.0,0.8,29.0,,,광주
2016-11-21,156,10.9,86.0,0.1,0.0,,,광주
2016-11-22,156,13.1,92.0,0.2,0.0,,,광주
2016-11-23,156,3.7,56.0,3.6,2.0,,,광주
2016-11-24,156,3.0,53.0,3.8,2.0,,,광주
2016-11-25,156,1.5,58.0,1.6,5.0,,,광주
2016-11-26,156,2.4,62.0,2.1,5.0,,,광주
2016-11-27,156,3.2,99.0,1.0,2.0,,,광주
2016-11-28,156,5.1,87.0,1.0,9.0,,,광주
2016-11-29,156,2.6,65.0,3.3,5.0,,,광주
2016-11-30,156,3.8,51.0,1.5,2.0,,,광주
2016-12-01,156,6.3,99.0,0.3,0.0,,,광주
2016-12-02,156,3.1,63.0,2.1,5.0,,,광주
2016-12-03,156,2.9,77.0,1.6,5.0,,,광주
2016-12-04,156,5.1,74.0,0.8,25.0,,,광주
2016-12-05,156,7.5,84.0,0.1,0.0,,,광주
2016-12-06,156,7.6,64.0,1.7,34.0,,,광주
2016-12-07,156,0.4,64.0,0.7,27.0,,,광주
2016-12-08,156,2.2,95.0,0.8,27.0,,,광주
2016-12-09,156,8.1,72.0,2.9,23.0,,0.0,광주
2016-12-10,156,0.6,63.0,2.8,7.0,,,광주
2016-12-11,156,0.8,47.0,0.5,2.0,,,광주
2016-12-12,156,2.0,54.0,0.7,27.0,,,광주
2016-12-13,156,8.1,85.0,0.7,5.0,,,광주
2016-12-14,156,4.3,65.0,1.6,2.0,,,광주
2016-12-15,156,-0.5,72.0,1.4,7.0,,,광주
2016-12-16,156,0.0,54.0,2.5,2.0,,0.0,광주
2016-12-17,156,0.8,65.0,0.4,0.0,,,광주
2016-12-18,156,3.1,85.0,0.3,0.0,,,광주
2016-12-19,156,8.2,87.0,1.8,5.0,,0.0,광주
2016-12-20,156,10.9,99.0,0.9,25.0,,,광주
2016-12-21,156,7.7,96.0,0.8,14.0,,,광주
2016-12-22,156,16.7,99.0,3.3,20.0,,4.1,광주
2016-12-23,156,5.5,67.0,1.9,27.0,,0.0,광주
2016-12-24,156,2.5,74.0,2.2,2.0,,,광주
2016-12-25,156,0.3,75.0,2.1,5.0,,,광주
2016-12-26,156,6.5,80.0,1.2,7.0,,0.1,광주
2016-12-27,156,4.3,87.0,1.4,2.0,,0.7,광주
2016-12-28,156,-1.8,62.0,1.9,2.0,,,광주
2016-12-29,156,-0.8,57.0,0.2,0.0,,,광주
2016-12-30,156,-2.1,63.0,1.9,5.0,,,광주
2016-12-31,156,-1.1,73.0,1.2,2.0,,,광주
2017-01-01,156,1.9,91.0,0.1,0.0,,,광주
2017-01-02,156,3.2,90.0,1.6,27.0,,,광주
2017-01-03,156,6.5,81.0,1.2,32.0,,,광주
2017-01-04,156,2.8,86.0,0.4,0.0,,,광주
2017-01-05,156,4.1,83.0,0.5,11.0,,,광주
2017-01-06,156,7.3,79.0,3.6,5.0,,0.0,광주
2017-01-07,156,5.5,74.0,0.7,18.0,,,광주
2017-01-08,156,7.7,71.0,1.9,5.0,,0.0,광주
2017-01-09,156,7.3,80.0,1.3,29.0,,0.0,광주
2017-01-10,156,1.7,64.0,1.2,5.0,,,광주
2017-01-11,156,0.9,56.0,1.9,36.0,,,광주
2017-01-12,156,-0.2,88.0,1.0,5.0,,,광주
2017-01-13,156,0.8,72.0,0.7,36.0,,,광주
2017-01-14,156,-1.7,90.0,0.4,0.0,,0.0,광주
2017-01-15,156,-4.9,51.0,4.5,5.0,,,광주
2017-01-16,156,-3.3,72.0,2.2,5.0,,,광주
2017-01-17,156,-2.0,48.0,1.6,2.0,,,광주
2017-01-18,156,0.0,60.0,0.8,5.0,,,광주
2017-01-19,156,0.9,67.0,1.1,5.0,,,광주
2017-01-20,156,0.5,75.0,1.2,16.0,,,광주
2017-01-21,156,-1.1,62.0,0.8,2.0,,,광주
2017-01-22,156,0.2,98.0,2.0,23.0,,0.8,광주
2017-01-23,156,-4.7,95.0,3.0,7.0,,0.2,광주
2017-01-24,156,-3.5,69.0,0.7,2.0,,,광주
2017-01-25,156,-2.8,71.0,1.0,5.0,,,광주
2017-01-26,156,-2.1,68.0,1.2,5.0,,,광주
2017-01-27,156,2.8,65.0,0.8,27.0,,,광주
2017-01-28,156,-2.4,59.0,1.8,5.0,,,광주
2017-01-29,156,6.0,44.0,0.4,0.0,,,광주
2017-01-30,156,3.7,98.0,2.2,32.0,,3.0,광주
2017-01-31,156,-4.2,62.0,2.3,5.0,,,광주
2017-02-01,156,-1.9,61.0,0.4,0.0,,,광주
2017-02-02,156,-2.7,56.0,0.9,9.0,,,광주
2017-02-03,156,-0.6,63.0,1.3,5.0,,,광주
2017-02-04,156,3.8,68.0,0.9,20.0,,,광주
2017-02-05,156,6.1,98.0,0.9,5.0,,0.3,광주
2017-02-06,156,4.0,70.0,2.1,32.0,,,광주
2017-02-07,156,-0.7,69.0,0.4,0.0,,,광주
2017-02-08,156,0.4,57.0,1.6,5.0,,,광주
2017-02-09,156,0.9,65.0,1.3,2.0,,,광주
2017-02-10,156,-3.5,81.0,1.1,27.0,,0.0,광주
2017-02-11,156,-3.8,84.0,1.6,32.0,,0.7,광주
2017-02-12,156,-0.7,81.0,0.8,29.0,,0.0,광주
2017-02-13,156,-0.9,70.0,0.4,0.0,,,광주
2017-02-14,156,5.4,85.0,1.3,27.0,,,광주
2017-02-15,156,0.2,63.0,1.2,2.0,,,광주
2017-02-16,156,3.8,61.0,0.3,0.0,,,광주
2017-02-17,156,11.8,99.0,2.3,23.0,,0.7,광주
2017-02-18,156,-0.7,63.0,0.9,34.0,,,광주
2017-02-19,156,-1.3,46.0,1.4,2.0,,,광주
2017-02-20,156,12.2,86.0,6.3,23.0,,0.0,광주
2017-02-21,156,-2.4,63.0,1.9,2.0,,,광주
2017-02-22,156,5.1,46.0,0.7,36.0,,,광주
2017-02-23,156,3.0,98.0,2.0,34.0,,0.2,광주
2017-02-24,156,-0.7,59.0,1.8,2.0,,,광주
2017-02-25,156,0.8,62.0,1.0,25.0,,,광주
2017-02-26,156,3.4,49.0,1.2,18.0,,,광주
2017-02-27,156,2.3,57.0,0.8,2.0,,,광주
2017-02-28,156,2.8,53.0,0.3,0.0,,,광주
2017-03-01,156,5.5,43.0,0.4,0.0,,,광주
2017-03-02,156,6.6,98.0,2.6,25.0,,2.4,광주
2017-03-03,156,0.3,60.0,0.2,0.0,,,광주
2017-03-04,156,5.5,54.0,0.4,0.0,,,광주
2017-03-05,156,5.5,58.0,1.2,25.0,,,광주
2017-03-06,156,6.6,77.0,2.1,29.0,,,광주
2017-03-07,156,0.3,46.0,0.8,2.0,,,광주
2017-03-08,156,-0.1,60.0,1.0,29.0,,,광주
2017-03-09,156,3.1,59.0,1.9,25.0,,,광주
2017-03-10,156,5.8,75.0,1.1,29.0,,,광주
2017-03-11,156,5.2,47.0,0.5,29.0,,,광주
2017-03-12,156,7.6,35.0,0.7,14.0,,,광주
2017-03-13,156,9.1,34.0,1.4,2.0,,,광주
2017-03-14,156,5.2,63.0,1.4,25.0,,,광주
2017-03-15,156,3.3,56.0,1.5,5.0,,,광주
2017-03-16,156,4.1,56.0,0.3,0.0,,,광주
2017-03-17,156,3.9,47.0,0.4,0.0,,,광주
2017-03-18,156,6.6,49.0,1.6,23.0,,,광주
2017-03-19,156,8.9,24.0,0.9,34.0,,,광주
2017-03-20,156,9.6,50.0,0.3,0.0,,,광주
2017-03-21,156,6.6,98.0,1.4,2.0,,1.1,광주
2017-03-22,156,4.0,65.0,0.2,0.0,,,광주
2017-03-23,156,7.9,39.0,0.9,7.0,,,광주
2017-03-24,156,6.3,46.0,1.5,5.0,,,광주
2017-03-25,156,9.9,66.0,0.9,20.0,,,광주
2017-03-26,156,5.8,97.0,0.6,32.0,,,광주
2017-03-27,156,6.1,84.0,0.5,36.0,,,광주
2017-03-28,156,6.1,83.0,1.2,5.0,,,광주
2017-03-29,156,6.0,95.0,1.8,5.0,,1.1,광주
2017-03-30,156,8.4,97.0,0.9,2.0,,,광주
2017-03-31,156,11.2,61.0,0.6,23.0,,,광주
2017-04-01,156,7.4,84.0,2.4,20.0,,,광주
2017-04-02,156,6.5,81.0,0.5,36.0,,,광주
2017-04-03,156,7.3,60.0,0.8,25.0,,,광주
2017-04-04,156,10.8,40.0,1.2,7.0,,,광주
2017-04-05,156,15.0,29.0,2.2,16.0,,,광주
2017-04-06,156,15.8,99.0,7.1,23.0,,4.2,광주
2017-04-07,156,11.3,99.0,0.7,27.0,,,광주
2017-04-08,156,14.1,75.0,0.6,27.0,,,광주
2017-04-09,156,11.3,88.0,0.9,23.0,,,광주
2017-04-10,156,14.1,57.0,1.3,20.0,,,광주
2017-04-11,156,14.1,73.0,2.2,23.0,,0.0,광주
2017-04-12,156,10.1,58.0,2.3,25.0,,,광주
2017-04-13,156,9.5,29.0,1.1,18.0,,,광주
2017-04-14,156,12.8,49.0,1.7,20.0,,,광주
2017-04-15,156,14.1,80.0,2.9,23.0,,0.0,광주
2017-04-16,156,15.7,86.0,1.3,25.0,,,광주
2017-04-17,156,18.3,50.0,1.3,2.0,,,광주
2017-04-18,156,12.1,97.0,1.6,25.0,,,광주
2017-04-19,156,10.9,64.0,1.7,27.0,,,광주
2017-04-20,156,12.4,43.0,1.5,2.0,,,광주
2017-04-21,156,10.4,90.0,0.8,2.0,,,광주
2017-04-22,156,12.6,51.0,1.3,2.0,,,광주
2017-04-23,156,12.0,78.0,1.1,23.0,,,광주
2017-04-24,156,12.5,54.0,1.3,16.0,,,광주
2017-04-25,156,16.1,74.0,2.8,18.0,,,광주
2017-04-26,156,14.7,99.0,0.8,9.0,,1.6,광주
2017-04-27,156,12.1,35.0,0.9,5.0,,,광주
2017-04-28,156,11.1,53.0,1.1,18.0,,,광주
2017-04-29,156,13.8,70.0,1.7,20.0,,,광주
2017-04-30,156,17.3,41.0,2.2,23.0,,,광주
2017-05-01,156,16.0,77.0,1.8,25.0,,,광주
2017-05-02,156,16.8,51.0,0.9,25.0,,,광주
2017-05-03,156,17.8,46.0,1.8,23.0,,,광주
2017-05-04,156,19.2,60.0,0.2,0.0,,,광주
2017-05-05,156,17.5,95.0,2.2,5.0,,0.0,광주
2017-05-06,156,17.1,94.0,1.3,36.0,,,광주
2017-05-07,156,14.2,48.0,1.0,25.0,,,광주
2017-05-08,156,14.9,96.0,2.0,20.0,,,광주
2017-05-09,156,17.3,52.0,3.0,23.0,,0.0,광주
2017-05-10,156,14.1,99.0,0.1,0.0,,0.1,광주
2017-05-11,156,14.5,94.0,1.1,11.0,,,광주
2017-05-12,156,20.1,84.0,1.0,25.0,,,광주
2017-05-13,156,16.8,93.0,0.5,25.0,,,광주
2017-05-14,156,14.9,94.0,1.2,27.0,,,광주
2017-05-15,156,12.6,71.0,1.0,25.0,,,광주
2017-05-16,156,13.7,79.0,1.3,25.0,,,광주
2017-05-17,156,15.7,68.0,0.6,25.0,,,광주
2017-05-18,156,16.9,55.0,0.5,20.0,,,광주
2017-05-19,156,18.3,58.0,1.3,18.0,,,광주
2017-05-20,156,18.4,47.0,1.3,5.0,,,광주
2017-05-21,156,19.2,49.0,1.3,23.0,,,광주
2017-05-22,156,19.1,62.0,0.2,0.0,,,광주
2017-05-23,156,20.7,66.0,1.8,20.0,,,광주
2017-05-24,156,20.8,85.0,1.9,23.0,,,광주
2017-05-25,156,19.1,80.0,1.1,7.0,,,광주
2017-05-26,156,13.9,77.0,1.7,29.0,,,광주
2017-05-27,156,14.4,67.0,0.7,29.0,,,광주
2017-05-28,156,17.4,57.0,1.1,20.0,,,광주
2017-05-29,156,19.9,59.0,1.3,20.0,,,광주
2017-05-30,156,21.5,56.0,1.2,23.0,,,광주
2017-05-31,156,21.6,57.0,1.8,20.0,,,광주
2017-06-01,156,21.7,90.0,1.4,18.0,,,광주
2017-06-02,156,17.2,66.0,0.7,29.0,,,광주
2017-06-03,156,18.4,43.0,1.0,7.0,,,광주
2017-06-04,156,16.1,56.0,2.5,7.0,,,광주
2017-06-05,156,20.3,39.0,1.5,5.0,,,광주
2017-06-06,156,21.0,52.0,0.7,25.0,,,광주
2017-06-07,156,19.8,97.0,2.9,20.0,,0.4,광주
2017-06-08,156,16.8,88.0,0.4,0.0,,,광주
2017-06-09,156,18.2,88.0,1.2,18.0,,,광주
2017-06-10,156,20.6,83.0,2.9,20.0,,,광주
2017-06-11,156,22.4,96.0,1.1,25.0,,,광주
2017-06-12,156,20.0,88.0,2.2,18.0,,,광주
2017-06-13,156,19.0,63.0,1.1,23.0,,,광주
2017-06-14,156,18.3,68.0,1.6,5.0,,,광주
2017-06-15,156,18.8,78.0,1.1,25.0,,,광주
2017-06-16,156,21.6,66.0,1.3,25.0,,,광주
2017-06-17,156,21.7,76.0,1.6,25.0,,,광주
2017-06-18,156,21.4,76.0,0.8,23.0,,,광주
2017-06-19,156,21.9,61.0,0.6,25.0,,,광주
2017-06-20,156,24.1,58.0,1.0,25.0,,,광주
2017-06-21,156,20.4,97.0,0.8,2.0,,,광주
2017-06-22,156,22.3,92.0,0.4,0.0,,,광주
2017-06-23,156,22.8,82.0,1.2,25.0,,,광주
2017-06-24,156,23.3,79.0,0.1,0.0,,,광주
2017-06-25,156,21.7,88.0,1.0,2.0,,,광주
2017-06-26,156,24.0,81.0,0.1,0.0,,,광주
2017-06-27,156,21.5,99.0,1.3,5.0,,,광주
2017-06-28,156,22.8,86.0,1.3,16.0,,,광주
2017-06-29,156,23.2,96.0,1.1,25.0,,,광주
2017-06-30,156,23.4,87.0,0.7,32.0,,,광주
2017-07-01,156,23.8,99.0,0.1,0.0,,,광주
2017-07-02,156,26.5,89.0,2.3,18.0,,,광주
2017-07-03,156,27.3,87.0,3.3,20.0,,,광주
2017-07-04,156,26.2,98.0,2.7,23.0,,,광주
2017-07-05,156,25.3,99.0,1.7,25.0,,0.8,광주
2017-07-06,156,25.9,95.0,0.7,11.0,,,광주
2017-07-07,156,25.4,98.0,1.9,20.0,,,광주
2017-07-08,156,26.7,94.0,3.1,18.0,,,광주
2017-07-09,156,25.0,99.0,0.8,11.0,,,광주
2017-07-10,156,27.5,93.0,2.6,18.0,,,광주
2017-07-11,156,25.0,99.0,6.3,20.0,,0.5,광주
2017-07-12,156,25.7,97.0,1.7,27.0,,,광주
2017-07-13,156,25.7,97.0,1.7,23.0,,,광주
2017-07-14,156,27.1,93.0,2.2,20.0,,,광주
2017-07-15,156,25.5,98.0,0.9,9.0,,,광주
2017-07-16,156,26.6,97.0,1.8,18.0,,,광주
2017-07-17,156,27.2,89.0,1.0,16.0,,,광주
2017-07-18,156,23.6,99.0,0.7,23.0,,5.6,광주
2017-07-19,156,26.0,99.0,0.5,25.0,,,광주
2017-07-20,156,26.6,97.0,0.1,0.0,,,광주
2017-07-21,156,28.2,91.0,2.9,23.0,,,광주
2017-07-22,156,28.5,97.0,1.1,23.0,,,광주
2017-07-23,156,27.9,98.0,2.2,23.0,,,광주
2017-07-24,156,28.0,97.0,2.2,20.0,,,광주
2017-07-25,156,28.6,93.0,1.9,20.0,,,광주
2017-07-26,156,28.2,92.0,1.1,18.0,,,광주
2017-07-27,156,26.4,79.0,0.3,0.0,,,광주
2017-07-28,156,27.1,77.0,1.6,16.0,,,광주
2017-07-29,156,28.2,95.0,1.0,25.0,,,광주
2017-07-30,156,27.1,95.0,2.4,16.0,,,광주
2017-07-31,156,25.2,99.0,0.5,7.0,,,광주
2017-08-01,156,24.3,99.0,0.6,36.0,,,광주
2017-08-02,156,26.5,99.0,0.1,0.0,,,광주
2017-08-03,156,27.3,98.0,1.7,18.0,,,광주
2017-08-04,156,27.3,87.0,1.0,20.0,,,광주
2017-08-05,156,30.0,82.0,0.6,23.0,,,광주
2017-08-06,156,29.3,89.0,0.9,25.0,,,광주
2017-08-07,156,27.4,98.0,1.0,23.0,,,광주
2017-08-08,156,28.1,89.0,0.5,34.0,,,광주
2017-08-09,156,27.5,79.0,1.8,18.0,,,광주
2017-08-10,156,26.3,94.0,1.1,29.0,,,광주
2017-08-11,156,25.6,92.0,1.2,7.0,,,광주
2017-08-12,156,27.3,87.0,1.2,18.0,,,광주
2017-08-13,156,25.6,97.0,1.2,2.0,,,광주
2017-08-14,156,22.0,99.0,1.6,5.0,,3.6,광주
2017-08-15,156,23.5,99.0,1.1,2.0,,0.0,광주
2017-08-16,156,25.6,99.0,1.8,20.0,,,광주
2017-08-17,156,24.8,98.0,2.0,23.0,,,광주
2017-08-18,156,24.3,96.0,0.7,2.0,,,광주
2017-08-19,156,25.3,97.0,0.8,18.0,,,광주
2017-08-20,156,27.0,84.0,1.1,16.0,,,광주
2017-08-21,156,25.4,98.0,3.3,16.0,,0.8,광주
2017-08-22,156,25.4,99.0,0.9,16.0,,,광주
2017-08-23,156,26.0,99.0,0.9,7.0,,,광주
2017-08-24,156,28.3,93.0,1.5,20.0,,,광주
2017-08-25,156,27.7,99.0,4.0,20.0,,,광주
2017-08-26,156,23.9,77.0,1.6,5.0,,,광주
2017-08-27,156,21.9,51.0,2.2,5.0,,,광주
2017-08-28,156,23.6,83.0,1.2,23.0,,,광주
2017-08-29,156,26.7,99.0,3.1,20.0,,,광주
2017-08-30,156,19.1,62.0,3.1,5.0,,,광주
2017-08-31,156,19.8,73.0,2.2,2.0,,,광주
2017-09-01,156,21.3,90.0,1.0,2.0,,,광주
2017-09-02,156,22.5,82.0,0.8,20.0,,,광주
2017-09-03,156,21.4,83.0,0.6,11.0,,,광주
2017-09-04,156,23.0,69.0,0.4,0.0,,,광주
2017-09-05,156,22.7,79.0,0.8,5.0,,,광주
2017-09-06,156,21.2,99.0,0.0,0.0,,1.0,광주
2017-09-07,156,19.6,99.0,1.8,2.0,,0.2,광주
2017-09-08,156,20.7,99.0,0.1,0.0,,,광주
2017-09-09,156,21.1,90.0,0.4,0.0,,,광주
2017-09-10,156,22.4,96.0,0.2,0.0,,,광주
2017-09-11,156,23.4,90.0,0.7,9.0,,0.1,광주
2017-09-12,156,21.5,98.0,0.5,34.0,,,광주
2017-09-13,156,19.1,85.0,0.8,2.0,,,광주
2017-09-14,156,19.5,78.0,1.3,2.0,,,광주
2017-09-15,156,21.1,83.0,1.6,5.0,,,광주
2017-09-16,156,18.1,69.0,3.2,5.0,,,광주
2017-09-17,156,20.8,74.0,2.7,5.0,,,광주
2017-09-18,156,20.5,90.0,1.3,25.0,,,광주
2017-09-19,156,21.5,91.0,1.4,20.0,,,광주
2017-09-20,156,22.3,98.0,1.5,23.0,,,광주
2017-09-21,156,16.5,83.0,1.4,2.0,,,광주
2017-09-22,156,19.1,87.0,0.1,0.0,,,광주
2017-09-23,156,19.5,93.0,0.7,25.0,,,광주
2017-09-24,156,20.9,99.0,0.8,25.0,,,광주
2017-09-25,156,22.0,94.0,0.5,16.0,,,광주
2017-09-26,156,23.5,82.0,1.1,5.0,,,광주
2017-09-27,156,24.2,58.0,3.3,5.0,,0.0,광주
2017-09-28,156,19.3,95.0,1.7,7.0,,,광주
2017-09-29,156,17.8,69.0,1.3,32.0,,,광주
2017-09-30,156,15.7,74.0,0.6,2.0,,,광주
2017-10-01,156,17.3,63.0,0.9,2.0,,,광주
2017-10-02,156,19.5,99.0,1.5,2.0,,7.4,광주
2017-10-03,156,20.5,97.0,0.8,32.0,,,광주
2017-10-04,156,16.8,85.0,1.5,5.0,,,광주
2017-10-05,156,18.7,89.0,1.5,2.0,,,광주
2017-10-06,156,15.1,99.0,2.0,5.0,,0.1,광주
2017-10-07,156,17.8,99.0,0.8,2.0,,,광주
2017-10-08,156,20.2,97.0,0.1,0.0,,,광주
2017-10-09,156,21.0,96.0,0.8,27.0,,,광주
2017-10-10,156,21.1,98.0,1.6,20.0,,,광주
2017-10-11,156,22.4,98.0,1.6,23.0,,,광주
2017-10-12,156,15.0,89.0,3.1,5.0,,,광주
2017-10-13,156,11.1,99.0,1.3,5.0,,,광주
2017-10-14,156,13.5,59.0,2.2,5.0,,,광주
2017-10-15,156,15.5,49.0,2.3,5.0,,,광주
2017-10-16,156,15.6,83.0,3.1,5.0,,,광주
2017-10-17,156,15.0,90.0,1.8,5.0,,,광주
2017-10-18,156,16.0,85.0,0.6,7.0,,,광주
2017-10-19,156,15.6,77.0,3.8,5.0,,,광주
2017-10-20,156,14.7,85.0,0.4,0.0,,,광주
